state,zip,plan,gender,company,rate_type,rate_min,rate_max,hhd_std_min,hhd_std_max,hhd_rm_min,hhd_rm_max,phone,website,address
TX,79101,G,MALE,Atlantic Capital Life Assurance Company (Standard),ATTAINED_AGE,164.1,164.1,,,152.61,152.61,866-458-1430,https://bankersfidelity.com/,"4370 Peachtree Road, NE Atlanta, GA  30319"
TX,79101,G,MALE,HealthSpring Insurance Company,ATTAINED_AGE,170,170,,,,,877-607-6002,https://www.cigna.com/medicare/shop-plans/supplemental/,"PO Box 5700, Scranton PA 18505-5700"
TX,79101,G,MALE,Insurance Company of North America,ATTAINED_AGE,174.75,174.75,,,162.52,162.52,215-640-1000,https://www.chubb.com/microsites/ace-medicare-supplement.html,436 Walnut Street
TX,79101,G,MALE,Old Surety Life Insurance Company,ISSUE_AGE,180.04,180.04,167.44,167.44,167.44,167.44,800-272-5466,http://www.oldsurety.com/,"5201 N Lincoln Blvd, Oklahoma City, OK 73105"
TX,79101,G,MALE,USAA Life Insurance Company,ATTAINED_AGE,180.88,180.88,171.84,171.84,171.84,171.84,800-531-8722,https://www.usaa.com/inet/wc/insurance-health-medicare,"9800 Fredericksburg Rd. San Antonio, TX 78288"
TX,79101,G,MALE,WoodmenLife,ATTAINED_AGE,183.2,183.2,,,164.88,164.88,1-866-236-0029,https://www.woodmenlife.org/insurance/medicare-supplement-insurance/,"1700 Farnam Street, Omaha, NE 68102"
TX,79101,G,MALE,Lumos Insurance,ATTAINED_AGE,183.98,183.98,,,171.1,171.1,800-752-8328,https://www.lumosinsurance.com/life-health,"2701 North Main Street, Crossville, TN 38555"
TX,79101,G,MALE,Wisconsin Physicians Service Insurance Corporation,ATTAINED_AGE,185.36,185.36,172.38,172.38,172.38,172.38,888-915-5108,https://www.wpshealth.com/,"1717 W. Broadway P.O. Box 8190, Madison, WI 53708-8190"
TX,79101,G,MALE,State Farm Mutual Automobile Insurance Company,ATTAINED_AGE,185.47,185.47,,,,,800-782-8332,https://www.statefarm.com/insurance/health/medicare-supplemental,"One State Farm Plaza, Bloomington, IL 61710"
TX,79101,G,MALE,Bankers Life (Underwritten by Washington National Insurance Company),ATTAINED_AGE,186.3,186.3,,,,,800-446-5018,https://www.bankerslife.com/medicare-supplement-insurance/?src=medicaregov&medium=listing,"11299 Illinois Street, Suite 200, Carmel, IN 46032"
TX,79101,G,MALE,AFLAC,ATTAINED_AGE,187.67,187.67,,,168.9,168.9,866-990-2668,https://www.aflac.com/individuals,"Aflac Tier One, PO Box 14863, Lexington, KY 40512-4863"
TX,79101,G,MALE,American Benefit Life Insurance Company,ATTAINED_AGE,189.41,189.41,,,170.47,170.47,833-504-0331,https://lbig.com/,"1605 LBJ Freeway, Suite 700 Dallas, Texas 75234"
TX,79101,G,MALE,Physicians Select Insurance Company,ATTAINED_AGE,192.55,192.55,,,171.15,171.15,800-325-6300,https://www.physiciansmutual.com/cs/products/medsup/medsup.html,"2600 Dodge Street, Omaha, Nebraska 68131"
TX,79101,G,MALE,Humana (Emphesys Insurance Company),ATTAINED_AGE,194.47,194.47,,,170.89,170.89,877-426-1269,https://www.humana.com/medicare/medicare-supplement-plans?kc=0321046030,"P.O. Box 14611 Lexington, KY 40512-4613"
TX,79101,G,MALE,Medico Life and Health Insurance Company (Preferred),ATTAINED_AGE,201.51,201.51,,,177.33,177.33,800-228-6080,https://www.gomedico.com/,"P.O. Box 10386 Des Moines, IA 50306-0387"
TX,79101,G,MALE,BlueCross BlueShield of Texas,ATTAINED_AGE,217.26,217.26,,,195.53,195.53,312-653-6000,http://www.hcsc.com/,"300 East Randolph Street Chicago, IL  60601-5099"
TX,79101,G,MALE,United American Insurance Company,ATTAINED_AGE,218,218,,,,,800-331-2512,https://www2.unitedamerican.com/,"3700 S Stonebridge Dr, McKinney, TX 75070"
TX,79101,G,MALE,Medico Life and Health Insurance Company (Standard I),ATTAINED_AGE,221.66,221.66,,,195.06,195.06,800-228-6080,https://www.gomedico.com/,"P.O. Box 10386 Des Moines, IA 50306-0387"
TX,79101,G,MALE,Bankers Life (Underwritten by Washington National Insurance Company) (Substandard),ATTAINED_AGE,229.75,229.75,,,,,800-446-5018,https://www.bankerslife.com/medicare-supplement-insurance/?src=medicaregov&medium=listing,"11299 Illinois Street, Suite 200, Carmel, IN 46032"
TX,79101,G,MALE,Mutual of Omaha (Mutual of Omaha Insurance Company),ATTAINED_AGE,230.27,230.27,,,202.64,202.64,855-977-6312,https://www.mutualofomaha.com/medicaregov/,"3300 Mutual of Omaha Plaza, Omaha, NE 68175"
TX,79101,G,MALE,AARP - UnitedHealthcare Insurance Company (Standard),COMMUNITY_RATED,230.71,230.71,192.56,192.56,,,888-378-0849,https://www.aarpmedicaresupplement.com/,PO Box 9003; Huntingdon Valley PA 19006
TX,79101,G,MALE,Aetna Health Insurance Company,ATTAINED_AGE,236.32,236.32,219.78,219.78,219.78,219.78,800-358-8749 ,https://www.aetnamedicare.com/,"PO Box 14088 Lexington, KY 40513"
TX,79101,G,MALE,Medico Life and Health Insurance Company (Standard II),ATTAINED_AGE,251.88,251.88,,,221.65,221.65,800-228-6080,https://www.gomedico.com/,"P.O. Box 10386 Des Moines, IA 50306-0387"
TX,79101,G,MALE,Guarantee Trust Life Insurance Company,ATTAINED_AGE,253.26,253.26,,,235.53,235.53,800-338-7452,https://www.gtlic.com/,"1275 Milwaukee Avenue Glenview, IL 60025"
TX,79101,G,MALE,HealthSpring Insurance Company (Standard II),ATTAINED_AGE,254.99,254.99,,,,,877-607-6002,https://www.cigna.com/medicare/shop-plans/supplemental/,"PO Box 5700, Scranton PA 18505-5700"
TX,79101,G,MALE,GPM Health and Life Insurance Company,ATTAINED_AGE,264.68,264.68,,,246.15,246.15,866-242-7573,https://www.gpmhealthandlife.com/wps/portal/home/products/medicare-supplement,"2211 N.E. Loop 410 San Antonio, TX 78217-4630"
TX,79101,G,MALE,AARP - UnitedHealthcare Insurance Company (Level 2),COMMUNITY_RATED,707.59,707.59,636.63,636.63,,,888-378-0849,https://www.aarpmedicaresupplement.com/,PO Box 9003; Huntingdon Valley PA 19006
TX,79101,G,FEMALE,Atlantic Capital Life Assurance Company (Preferred),ATTAINED_AGE,113.32,113.32,,,105.39,105.39,866-458-1430,https://bankersfidelity.com/,"4370 Peachtree Road, NE Atlanta, GA  30319"
TX,79101,G,FEMALE,Nassau Life Insurance Company,ATTAINED_AGE,130.28,130.28,,,,,860-403-5000,https://www.nsre.com/,"One American Row, Hartford, CT  06103"
TX,79101,G,FEMALE,Texas Farm Bureau Health Plans,ATTAINED_AGE,133.86,133.86,,,,,888-708-0123,https://www.mhinsurance.com/,"323 E James M Campbell Blvd, Columbia, TN 38401"
TX,79101,G,FEMALE,New Era Life Insurance Company,ATTAINED_AGE,137.79,137.79,,,,,877-417-7555,http://www.neweralife.com/,"P.O. Box 4884, Houston, TX 77210-4884"
TX,79101,G,FEMALE,Physicians Select Insurance Company (Innovative),ATTAINED_AGE,141.15,141.15,,,125.46,125.46,800-325-6300,https://www.physiciansmutual.com/cs/products/medsup/medsup.html,"2600 Dodge Street, Omaha, Nebraska 68131"
TX,79101,G,FEMALE,LifeShield National Insurance Company,ATTAINED_AGE,141.22,141.22,,,131.33,131.33,800-851-5041,https://www.lifeshieldnational.com/,"5500 N Western Avenue, Suite 200, Oklahoma City, OK 73118"
TX,79101,G,FEMALE,Atlantic Capital Life Assurance Company (Standard),ATTAINED_AGE,142.97,142.97,,,132.96,132.96,866-458-1430,https://bankersfidelity.com/,"4370 Peachtree Road, NE Atlanta, GA  30319"
TX,79101,G,FEMALE,HealthSpring Insurance Company,ATTAINED_AGE,147.82,147.82,,,,,877-607-6002,https://www.cigna.com/medicare/shop-plans/supplemental/,"PO Box 5700, Scranton PA 18505-5700"
TX,79101,G,FEMALE,Insurance Company of North America,ATTAINED_AGE,154.58,154.58,,,143.76,143.76,215-640-1000,https://www.chubb.com/microsites/ace-medicare-supplement.html,436 Walnut Street
TX,79101,G,FEMALE,WoodmenLife,ATTAINED_AGE,159.3,159.3,,,143.37,143.37,1-866-236-0029,https://www.woodmenlife.org/insurance/medicare-supplement-insurance/,"1700 Farnam Street, Omaha, NE 68102"
TX,79101,G,FEMALE,Old Surety Life Insurance Company,ISSUE_AGE,163.67,163.67,152.21,152.21,,,800-272-5466,http://www.oldsurety.com/,"5201 N Lincoln Blvd, Oklahoma City, OK 73105"
TX,79101,G,FEMALE,AFLAC,ATTAINED_AGE,163.84,163.84,,,147.46,147.46,866-990-2668,https://www.aflac.com/individuals,"Aflac Tier One, PO Box 14863, Lexington, KY 40512-4863"
TX,79101,G,FEMALE,American Benefit Life Insurance Company,ATTAINED_AGE,164.7,164.7,,,148.23,148.23,833-504-0331,https://lbig.com/,"1605 LBJ Freeway, Suite 700 Dallas, Texas 75234"
TX,79101,G,FEMALE,Lumos Insurance,ATTAINED_AGE,167.28,167.28,,,155.57,155.57,800-752-8328,https://www.lumosinsurance.com/life-health,"2701 North Main Street, Crossville, TN 38555"
TX,79101,G,FEMALE,Bankers Life (Underwritten by Washington National Insurance Company),ATTAINED_AGE,167.77,167.77,,,,,800-446-5018,https://www.bankerslife.com/medicare-supplement-insurance/?src=medicaregov&medium=listing,"11299 Illinois Street, Suite 200, Carmel, IN 46032"
TX,79101,G,FEMALE,Wisconsin Physicians Service Insurance Corporation,ATTAINED_AGE,168.5,168.5,156.7,156.7,,,888-915-5108,https://www.wpshealth.com/,"1717 W. Broadway P.O. Box 8190, Madison, WI 53708-8190"
TX,79101,G,FEMALE,Physicians Select Insurance Company,ATTAINED_AGE,174.21,174.21,,,154.85,154.85,800-325-6300,https://www.physiciansmutual.com/cs/products/medsup/medsup.html,"2600 Dodge Street, Omaha, Nebraska 68131"
TX,79101,G,FEMALE,Humana (Emphesys Insurance Company),ATTAINED_AGE,174.67,174.67,,,153.47,153.47,877-426-1269,https://www.humana.com/medicare/medicare-supplement-plans?kc=0321046030,"P.O. Box 14611 Lexington, KY 40512-4613"
TX,79101,G,FEMALE,Medico Life and Health Insurance Company (Preferred),ATTAINED_AGE,175.22,175.22,,,154.19,154.19,800-228-6080,https://www.gomedico.com/,"P.O. Box 10386 Des Moines, IA 50306-0387"
TX,79101,G,FEMALE,USAA Life Insurance Company,ATTAINED_AGE,180.88,180.88,171.84,171.84,,,800-531-8722,https://www.usaa.com/inet/wc/insurance-health-medicare,"9800 Fredericksburg Rd. San Antonio, TX 78288"
TX,79101,G,FEMALE,State Farm Mutual Automobile Insurance Company,ATTAINED_AGE,181.48,181.48,,,,,800-782-8332,https://www.statefarm.com/insurance/health/medicare-supplemental,"One State Farm Plaza, Bloomington, IL 61710"
TX,79101,G,FEMALE,United American Insurance Company,ATTAINED_AGE,189,189,,,,,800-331-2512,https://www2.unitedamerican.com/,"3700 S Stonebridge Dr, McKinney, TX 75070"
TX,79101,G,FEMALE,Medico Life and Health Insurance Company (Standard I),ATTAINED_AGE,192.75,192.75,,,169.62,169.62,800-228-6080,https://www.gomedico.com/,"P.O. Box 10386 Des Moines, IA 50306-0387"
TX,79101,G,FEMALE,BlueCross BlueShield of Texas,ATTAINED_AGE,193.95,193.95,,,174.56,174.56,312-653-6000,http://www.hcsc.com/,"300 East Randolph Street Chicago, IL  60601-5099"
TX,79101,G,FEMALE,Mutual of Omaha (Mutual of Omaha Insurance Company),ATTAINED_AGE,200.25,200.25,,,176.22,176.22,855-977-6312,https://www.mutualofomaha.com/medicaregov/,"3300 Mutual of Omaha Plaza, Omaha, NE 68175"
TX,79101,G,FEMALE,AARP - UnitedHealthcare Insurance Company (Standard),COMMUNITY_RATED,204.48,204.48,170.63,170.63,,,888-378-0849,https://www.aarpmedicaresupplement.com/,PO Box 9003; Huntingdon Valley PA 19006
TX,79101,G,FEMALE,Aetna Health Insurance Company,ATTAINED_AGE,205.42,205.42,191.04,191.04,,,800-358-8749 ,https://www.aetnamedicare.com/,"PO Box 14088 Lexington, KY 40513"
TX,79101,G,FEMALE,Bankers Life (Underwritten by Washington National Insurance Company) (Substandard),ATTAINED_AGE,206.88,206.88,,,,,800-446-5018,https://www.bankerslife.com/medicare-supplement-insurance/?src=medicaregov&medium=listing,"11299 Illinois Street, Suite 200, Carmel, IN 46032"
TX,79101,G,FEMALE,Medico Life and Health Insurance Company (Standard II),ATTAINED_AGE,219.03,219.03,,,192.75,192.75,800-228-6080,https://www.gomedico.com/,"P.O. Box 10386 Des Moines, IA 50306-0387"
TX,79101,G,FEMALE,HealthSpring Insurance Company (Standard II),ATTAINED_AGE,221.73,221.73,,,,,877-607-6002,https://www.cigna.com/medicare/shop-plans/supplemental/,"PO Box 5700, Scranton PA 18505-5700"
TX,79101,G,FEMALE,Guarantee Trust Life Insurance Company,ATTAINED_AGE,226.13,226.13,,,210.3,210.3,800-338-7452,https://www.gtlic.com/,"1275 Milwaukee Avenue Glenview, IL 60025"
TX,79101,G,FEMALE,GPM Health and Life Insurance Company,ATTAINED_AGE,230.15,230.15,,,214.04,214.04,866-242-7573,https://www.gpmhealthandlife.com/wps/portal/home/products/medicare-supplement,"2211 N.E. Loop 410 San Antonio, TX 78217-4630"
TX,79101,G,FEMALE,AARP - UnitedHealthcare Insurance Company (Level 2),COMMUNITY_RATED,627.61,627.61,564.64,564.64,,,888-378-0849,https://www.aarpmedicaresupplement.com/,PO Box 9003; Huntingdon Valley PA 19006
TX,79101,N,MALE,Atlantic Capital Life Assurance Company (Preferred),ATTAINED_AGE,99.17,99.17,,,92.23,92.23,866-458-1430,https://bankersfidelity.com/,"4370 Peachtree Road, NE Atlanta, GA  30319"
TX,79101,N,MALE,Nassau Life Insurance Company,ATTAINED_AGE,107.39,107.39,,,,,860-403-5000,https://www.nsre.com/,"One American Row, Hartford, CT  06103"
TX,79101,N,MALE,Texas Farm Bureau Health Plans,ATTAINED_AGE,113.34,113.34,,,,,888-708-0123,https://www.mhinsurance.com/,"323 E James M Campbell Blvd, Columbia, TN 38401"
TX,79101,N,MALE,HealthSpring Insurance Company,ATTAINED_AGE,114.57,114.57,,,,,877-607-6002,https://www.cigna.com/medicare/shop-plans/supplemental/,"PO Box 5700, Scranton PA 18505-5700"
TX,79101,N,MALE,Insurance Company of North America,ATTAINED_AGE,116.33,116.33,,,108.19,108.19,215-640-1000,https://www.chubb.com/microsites/ace-medicare-supplement.html,436 Walnut Street
TX,79101,N,MALE,Bankers Life (Underwritten by Washington National Insurance Company),ATTAINED_AGE,116.94,116.94,,,,,800-446-5018,https://www.bankerslife.com/medicare-supplement-insurance/?src=medicaregov&medium=listing,"11299 Illinois Street, Suite 200, Carmel, IN 46032"
TX,79101,N,MALE,LifeShield National Insurance Company,ATTAINED_AGE,121.04,121.04,,,112.57,112.57,800-851-5041,https://www.lifeshieldnational.com/,"5500 N Western Avenue, Suite 200, Oklahoma City, OK 73118"
TX,79101,N,MALE,Lumos Insurance,ATTAINED_AGE,121.05,121.05,,,112.58,112.58,800-752-8328,https://www.lumosinsurance.com/life-health,"2701 North Main Street, Crossville, TN 38555"
TX,79101,N,MALE,New Era Life Insurance Company,ATTAINED_AGE,122.28,122.28,,,,,877-417-7555,http://www.neweralife.com/,"P.O. Box 4884, Houston, TX 77210-4884"
TX,79101,N,MALE,Atlantic Capital Life Assurance Company (Standard),ATTAINED_AGE,125.08,125.08,,,116.32,116.32,866-458-1430,https://bankersfidelity.com/,"4370 Peachtree Road, NE Atlanta, GA  30319"
TX,79101,N,MALE,WoodmenLife,ATTAINED_AGE,127.58,127.58,,,114.82,114.82,1-866-236-0029,https://www.woodmenlife.org/insurance/medicare-supplement-insurance/,"1700 Farnam Street, Omaha, NE 68102"
TX,79101,N,MALE,AFLAC,ATTAINED_AGE,128.2,128.2,,,115.38,115.38,866-990-2668,https://www.aflac.com/individuals,"Aflac Tier One, PO Box 14863, Lexington, KY 40512-4863"
TX,79101,N,MALE,State Farm Mutual Automobile Insurance Company,ATTAINED_AGE,128.78,128.78,,,,,800-782-8332,https://www.statefarm.com/insurance/health/medicare-supplemental,"One State Farm Plaza, Bloomington, IL 61710"
TX,79101,N,MALE,American Benefit Life Insurance Company,ATTAINED_AGE,136.22,136.22,,,122.6,122.6,833-504-0331,https://lbig.com/,"1605 LBJ Freeway, Suite 700 Dallas, Texas 75234"
TX,79101,N,MALE,Bankers Life (Underwritten by Washington National Insurance Company) (Substandard),ATTAINED_AGE,144.14,144.14,,,,,800-446-5018,https://www.bankerslife.com/medicare-supplement-insurance/?src=medicaregov&medium=listing,"11299 Illinois Street, Suite 200, Carmel, IN 46032"
TX,79101,N,MALE,Humana (Emphesys Insurance Company),ATTAINED_AGE,145.35,145.35,,,127.67,127.67,877-426-1269,https://www.humana.com/medicare/medicare-supplement-plans?kc=0321046030,"P.O. Box 14611 Lexington, KY 40512-4613"
TX,79101,N,MALE,Medico Life and Health Insurance Company (Preferred),ATTAINED_AGE,147.93,147.93,,,130.18,130.18,800-228-6080,https://www.gomedico.com/,"P.O. Box 10386 Des Moines, IA 50306-0387"
TX,79101,N,MALE,USAA Life Insurance Company,ATTAINED_AGE,150.11,150.11,142.6,142.6,142.6,142.6,800-531-8722,https://www.usaa.com/inet/wc/insurance-health-medicare,"9800 Fredericksburg Rd. San Antonio, TX 78288"
TX,79101,N,MALE,Wisconsin Physicians Service Insurance Corporation,ATTAINED_AGE,156.34,156.34,145.4,145.4,145.4,145.4,888-915-5108,https://www.wpshealth.com/,"1717 W. Broadway P.O. Box 8190, Madison, WI 53708-8190"
TX,79101,N,MALE,GPM Health and Life Insurance Company,ATTAINED_AGE,158.97,158.97,,,147.84,147.84,866-242-7573,https://www.gpmhealthandlife.com/wps/portal/home/products/medicare-supplement,"2211 N.E. Loop 410 San Antonio, TX 78217-4630"
TX,79101,N,MALE,Guarantee Trust Life Insurance Company,ATTAINED_AGE,160.82,160.82,,,149.56,149.56,800-338-7452,https://www.gtlic.com/,"1275 Milwaukee Avenue Glenview, IL 60025"
TX,79101,N,MALE,Mutual of Omaha (Mutual of Omaha Insurance Company),ATTAINED_AGE,160.84,160.84,,,141.54,141.54,855-977-6312,https://www.mutualofomaha.com/medicaregov/,"3300 Mutual of Omaha Plaza, Omaha, NE 68175"
TX,79101,N,MALE,Aetna Health Insurance Company,ATTAINED_AGE,162.27,162.27,150.91,150.91,150.91,150.91,800-358-8749 ,https://www.aetnamedicare.com/,"PO Box 14088 Lexington, KY 40513"
TX,79101,N,MALE,Medico Life and Health Insurance Company (Standard I),ATTAINED_AGE,162.72,162.72,,,143.19,143.19,800-228-6080,https://www.gomedico.com/,"P.O. Box 10386 Des Moines, IA 50306-0387"
TX,79101,N,MALE,HealthSpring Insurance Company (Standard II),ATTAINED_AGE,171.86,171.86,,,,,877-607-6002,https://www.cigna.com/medicare/shop-plans/supplemental/,"PO Box 5700, Scranton PA 18505-5700"
TX,79101,N,MALE,BlueCross BlueShield of Texas,ATTAINED_AGE,176.45,176.45,,,158.8,158.8,312-653-6000,http://www.hcsc.com/,"300 East Randolph Street Chicago, IL  60601-5099"
TX,79101,N,MALE,Medico Life and Health Insurance Company (Standard II),ATTAINED_AGE,184.91,184.91,,,162.72,162.72,800-228-6080,https://www.gomedico.com/,"P.O. Box 10386 Des Moines, IA 50306-0387"
TX,79101,N,MALE,AARP - UnitedHealthcare Insurance Company (Standard),COMMUNITY_RATED,197.77,197.77,165.02,165.02,,,888-378-0849,https://www.aarpmedicaresupplement.com/,PO Box 9003; Huntingdon Valley PA 19006
TX,79101,N,MALE,United American Insurance Company,ATTAINED_AGE,242,242,,,,,800-331-2512,https://www2.unitedamerican.com/,"3700 S Stonebridge Dr, McKinney, TX 75070"
TX,79101,N,MALE,AARP - UnitedHealthcare Insurance Company (Level 2),COMMUNITY_RATED,573.74,573.74,516.16,516.16,,,888-378-0849,https://www.aarpmedicaresupplement.com/,PO Box 9003; Huntingdon Valley PA 19006
TX,79101,N,FEMALE,Atlantic Capital Life Assurance Company (Preferred),ATTAINED_AGE,86.47,86.47,,,80.42,80.42,866-458-1430,https://bankersfidelity.com/,"4370 Peachtree Road, NE Atlanta, GA  30319"
TX,79101,N,FEMALE,Nassau Life Insurance Company,ATTAINED_AGE,93.43,93.43,,,,,860-403-5000,https://www.nsre.com/,"One American Row, Hartford, CT  06103"
TX,79101,N,FEMALE,HealthSpring Insurance Company,ATTAINED_AGE,99.63,99.63,,,,,877-607-6002,https://www.cigna.com/medicare/shop-plans/supplemental/,"PO Box 5700, Scranton PA 18505-5700"
TX,79101,N,FEMALE,Texas Farm Bureau Health Plans,ATTAINED_AGE,101.28,101.28,,,,,888-708-0123,https://www.mhinsurance.com/,"323 E James M Campbell Blvd, Columbia, TN 38401"
TX,79101,N,FEMALE,Insurance Company of North America,ATTAINED_AGE,103,103,,,95.79,95.79,215-640-1000,https://www.chubb.com/microsites/ace-medicare-supplement.html,436 Walnut Street
TX,79101,N,FEMALE,LifeShield National Insurance Company,ATTAINED_AGE,105.25,105.25,,,97.88,97.88,800-851-5041,https://www.lifeshieldnational.com/,"5500 N Western Avenue, Suite 200, Oklahoma City, OK 73118"
TX,79101,N,FEMALE,Bankers Life (Underwritten by Washington National Insurance Company),ATTAINED_AGE,105.35,105.35,,,,,800-446-5018,https://www.bankerslife.com/medicare-supplement-insurance/?src=medicaregov&medium=listing,"11299 Illinois Street, Suite 200, Carmel, IN 46032"
TX,79101,N,FEMALE,New Era Life Insurance Company,ATTAINED_AGE,108.22,108.22,,,,,877-417-7555,http://www.neweralife.com/,"P.O. Box 4884, Houston, TX 77210-4884"
TX,79101,N,FEMALE,Atlantic Capital Life Assurance Company (Standard),ATTAINED_AGE,109.01,109.01,,,101.38,101.38,866-458-1430,https://bankersfidelity.com/,"4370 Peachtree Road, NE Atlanta, GA  30319"
